plant_id,animal,common,group,rank,family,order,category,raw,part,stage,use,evidence,scope,weight,sources,citations,urls
CAND1534,Trichoplusia ni,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND1534,Xylesthia pruniramiella,,Butterflies & moths,species,Tineidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND1534,Diaspis boisduvalii,,Other insects,species,Diaspididae,,Insect host / plant tissue use,interacts with partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.45,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND1534,Diaspis boisduvalii,,True bugs,species,Diaspididae,Hemiptera,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,San Antonio,0.16,GloBI raw central_texas_interactions.xlsx | Hays County Insect simplified.csv,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",
CAND1535,Records shown,,Beetles,species,Curculionidae/Scolytinae,,Pollinator / adult flower use,wood/host association,flower/nectar/pollen,larva/adult,Host nursery / food plant,B - sourced host workbook,Texas records,0.85,Texas Host Plants verified-data.csv,"Atkinson, T. H. Bark and ambrosia beetles of the Americas. Host/distribution database for Scolytinae and Platypodinae. Source worksheet: beetle_data_results_texas.csv.",https://barkbeetles.info/americas_index.php
CAND1535,Xyleborus affinis,,Beetles,species,Curculionidae/Scolytinae,,Pollinator / adult flower use,wood/host association,flower/nectar/pollen,larva/adult,Host nursery / food plant,B - sourced host workbook,Texas records,0.85,Texas Host Plants verified-data.csv,"Atkinson, T. H. Bark and ambrosia beetles of the Americas. Host/distribution database for Scolytinae and Platypodinae. Source worksheet: beetle_data_results_texas.csv.",https://barkbeetles.info/americas_index.php
CAND1536,Buckleria parvulus,,Butterflies & moths,species,Pterophoridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND1537,Ancylis floridana,,Butterflies & moths,species,Tortricidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND1538,Papaipema nebris,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND1539,Taphrina tormentillae,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1539,Unknown (Unknown) d-lactea-stem-swelling,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1540,Taphrina tormentillae,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1540,Unknown (Unknown) d-glandulosa-stem-swelling,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1540,Unknown (Unknown) d-lactea-stem-swelling,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1541,Unknown (Unknown) d-lactea-stem-swelling,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1542,Callopistria floridensis,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND1543,Dryocosmus minusculus,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1544,Cynips quercusechinus,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1545,Cynips quercusechinus,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1546,Cynips quercusechinus,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1547,Cynips quercusechinus,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1548,Taphrina californica,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1549,Taphrina filicina,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
CAND1549,Taphrina fusca,,Other insects,species,,,Insect host / plant tissue use,gall host,leaf/stem/seed/plant tissue,larva/immature,Host nursery / food plant,B - sourced host workbook,not state-filtered,0.85,Texas Host Plants verified-data.csv,Gallformers.org. Plant gall identification database and host/gall records. Source worksheet: gall_host_data.csv; row-level Gall ID and gall name retained when available.,https://www.gallformers.org/
