dashboard_row_number,plant_id,plant_scientific_name,plant_common_name,insect_scientific_name,insect_common_name,insect_group,insect_order,insect_family,interaction_category,interaction_raw_term,plant_part,life_stage,use_label,evidence_grade,scope,source_layer,citation_text,source_urls_parsed,doi_parsed,uuid_or_record_id_parsed,first_url,verification_bucket,citation_status,github_action
1369,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Strymon melinus,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/210451738,https://www.inaturalist.org/observations/210451738,,,https://www.inaturalist.org/observations/210451738,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1371,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Liriomyza asclepiadis,,Flower flies & other flies,Diptera,Agromyzidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/47846589,https://www.inaturalist.org/observations/47846589,,,https://www.inaturalist.org/observations/47846589,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1374,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Apis mellifera,,Honey bees (non-native),Hymenoptera,Apidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/159729592,https://www.inaturalist.org/observations/159729592,,,https://www.inaturalist.org/observations/159729592,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1378,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Bombus fraternus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/228094322 | https://www.inaturalist.org/observations/228254707,https://www.inaturalist.org/observations/228094322 | https://www.inaturalist.org/observations/228254707,,,https://www.inaturalist.org/observations/228094322,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1380,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Bombus pensylvanicus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/228665124 | https://www.inaturalist.org/observations/228888552 | https://www.inaturalist.org/observations/230320852 | https://www.inaturalist.org/observations/230335025,https://www.inaturalist.org/observations/228665124 | https://www.inaturalist.org/observations/228888552 | https://www.inaturalist.org/observations/230320852 | https://www.inaturalist.org/observations/230335025,,,https://www.inaturalist.org/observations/228665124,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1384,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Bombus sonorus,,Native bees,Hymenoptera,Apidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/42415033,https://www.inaturalist.org/observations/42415033,,,https://www.inaturalist.org/observations/42415033,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1387,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Bombus sonorus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/230321018 | https://www.inaturalist.org/observations/230324774,https://www.inaturalist.org/observations/230321018 | https://www.inaturalist.org/observations/230324774,,,https://www.inaturalist.org/observations/230321018,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1409,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Aphis nerii,,True bugs,Hemiptera,Aphididae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/15004323 | https://www.inaturalist.org/observations/202474708,https://www.inaturalist.org/observations/15004323 | https://www.inaturalist.org/observations/202474708,,,https://www.inaturalist.org/observations/15004323,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1410,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Isodaemon orontes,,True bugs,Hemiptera,Achilidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/13398406,https://www.inaturalist.org/observations/13398406,,,https://www.inaturalist.org/observations/13398406,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1411,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Oncopeltus fasciatus,,True bugs,Hemiptera,Lygaeidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/208764640,https://www.inaturalist.org/observations/208764640,,,https://www.inaturalist.org/observations/208764640,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1412,PLT0041,Asclepias asperula,"Antelope-horns, Spider Milkweed, Green-flowered Milkweed, Spider Antelope-horns, Antelope Horns",Euodynerus pratensis,,Wasps & ants,Hymenoptera,Eumenidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/45292117,https://www.inaturalist.org/observations/45292117,,,https://www.inaturalist.org/observations/45292117,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1415,PLT0042,Asclepias incarnata,"Swamp Milkweed, Pink Milkweed",Brephidium exilis,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/361477,https://www.inaturalist.org/observations/361477,,,https://www.inaturalist.org/observations/361477,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1417,PLT0042,Asclepias incarnata,"Swamp Milkweed, Pink Milkweed",Callophrys gryneus,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/11717840 | https://www.inaturalist.org/observations/11717842,https://www.inaturalist.org/observations/11717840 | https://www.inaturalist.org/observations/11717842,,,https://www.inaturalist.org/observations/11717840,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1425,PLT0042,Asclepias incarnata,"Swamp Milkweed, Pink Milkweed",Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/4506552,https://www.inaturalist.org/observations/4506552,,,https://www.inaturalist.org/observations/4506552,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1439,PLT0042,Asclepias incarnata,"Swamp Milkweed, Pink Milkweed",Scythris fuscicomella,,Butterflies & moths,Lepidoptera,Scythrididae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/11717843,https://www.inaturalist.org/observations/11717843,,,https://www.inaturalist.org/observations/11717843,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1443,PLT0042,Asclepias incarnata,"Swamp Milkweed, Pink Milkweed",Liriomyza asclepiadis,,Flower flies & other flies,Diptera,Agromyzidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/47846589,https://www.inaturalist.org/observations/47846589,,,https://www.inaturalist.org/observations/47846589,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1445,PLT0042,Asclepias incarnata,"Swamp Milkweed, Pink Milkweed",Bombus fraternus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/228094322 | https://www.inaturalist.org/observations/228254707,https://www.inaturalist.org/observations/228094322 | https://www.inaturalist.org/observations/228254707,,,https://www.inaturalist.org/observations/228094322,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1447,PLT0042,Asclepias incarnata,"Swamp Milkweed, Pink Milkweed",Bombus pensylvanicus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/228665124 | https://www.inaturalist.org/observations/228888552 | https://www.inaturalist.org/observations/230320852 | https://www.inaturalist.org/observations/230335025,https://www.inaturalist.org/observations/228665124 | https://www.inaturalist.org/observations/228888552 | https://www.inaturalist.org/observations/230320852 | https://www.inaturalist.org/observations/230335025,,,https://www.inaturalist.org/observations/228665124,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1449,PLT0042,Asclepias incarnata,"Swamp Milkweed, Pink Milkweed",Bombus sonorus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/230321018 | https://www.inaturalist.org/observations/230324774,https://www.inaturalist.org/observations/230321018 | https://www.inaturalist.org/observations/230324774,,,https://www.inaturalist.org/observations/230321018,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1459,PLT0042,Asclepias incarnata,"Swamp Milkweed, Pink Milkweed",Aphis nerii,,True bugs,Hemiptera,Aphididae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/15004323,https://www.inaturalist.org/observations/15004323,,,https://www.inaturalist.org/observations/15004323,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1462,PLT0043,Asclepias oenotheroides,"Zizotes Milkweed, Hierba De Zizotes, Side-cluster Milkweed, Longhorn Milkweed, Primrose Milkweed, Lindheimer's Milkweed",Brephidium exilis,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/361477,https://www.inaturalist.org/observations/361477,,,https://www.inaturalist.org/observations/361477,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
1466,PLT0043,Asclepias oenotheroides,"Zizotes Milkweed, Hierba De Zizotes, Side-cluster Milkweed, Longhorn Milkweed, Primrose Milkweed, Lindheimer's Milkweed",Callophrys gryneus,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/11717840 | https://www.inaturalist.org/observations/11717842,https://www.inaturalist.org/observations/11717840 | https://www.inaturalist.org/observations/11717842,,,https://www.inaturalist.org/observations/11717840,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
